invoice_id,vendor,amount,date,description
7315,Sigma Tech,7115.67,2024-11-09,Supplies
3203,Prime Vendors,9165.49,2024-06-11,Maintenance
8748,GHI Ltd,-187.76,2024-09-30,Catering
603,XYZ Ltd,2024.52,2024-07-14,Goods Purchase
8733,GHI Inc,2607.78,2025-03-30,Professional Fees
6035,Pinnacle Ltd,1829.95,2025-01-05,Consulting
8909,UVW Co,6362.21,2024-05-27,Utilities
6835,JKL Pvt,5063.29,2025-08-19,Training
7906,Bright Solutions,6642.04,2024-08-16,Office Supplies
4348,RST Pvt,8509.58,2024-10-01,Advertising
9771,Omega Services,4492.15,2024-02-02,Subscription
3022,Delta Logistics,5812.59,2024-05-04,Goods Purchase
3213,DEF Co,8495.13,2025-05-05,Logistics
3732,Omega Services,5169.61,2025-02-24,Consulting
10108,Delta Logistics,6405.41,2024-03-07,Repair & Maintenance
6890,Omega Services,385.66,2025-09-18,Goods Purchase
2149,DEF Co,9642.08,2024-12-18,Maintenance
5718,LMN Ltd,9735.65,2025-01-29,Office Supplies
10191,GHI Ltd,140122.36,2024-03-20,Raw Materials
3330,Sigma Tech,7077.16,2024-05-01,Catering
551,RST Pvt,6689.76,2024-04-28,Training
9064,GHI Inc,3680.4,2024-12-12,Services
1588,RST Pvt,5613.29,2024-06-30,Travel Reimbursement
5254,IJK Inc,4071.08,2024-09-26,Repair & Maintenance
6207,Zenith Partners,2397.92,2025-05-07,Supplies
1899,UVW Co,4839.05,2024-09-26,Catering
9725,IJK Inc,3383.72,2024-07-11,Professional Fees
3618,Sigma Tech,9152.7,2025-05-07,Professional Fees
1004,LMN Ltd,3161.6,2025-06-30,Utilities
5326,Nova Supplies,5276.69,2024-05-03,Marketing
7073,DEF Inc,646.0,2024-08-13,Raw Materials
3065,Zenith Partners,3014.4,2025-05-31,Repair & Maintenance
6214,Zenith Partners,2446.93,2024-03-10,Office Supplies
6808,Omega Services,684.05,2024-07-07,Raw Materials
2244,Bright Solutions,4007.44,2024-02-16,Travel Reimbursement
5576,MNO Inc,9436.13,2025-05-18,Utilities
2813,Prime Vendors,1986.53,2025-04-05,Professional Fees
5805,PQR Ltd,4385.02,2025-10-11,Repair & Maintenance
2259,RST Pvt,1139.87,2024-02-27,Travel Reimbursement
9388,Delta Logistics,4811.25,2025-09-28,Consulting
7770,LMN Ltd,8363.22,2024-07-17,Travel Reimbursement
10023,GHI Inc,7060.41,2025-04-02,Consulting
1826,DEF Inc,1141.46,2024-12-24,Catering
9832,Atlas Materials,3019.75,2024-09-26,Utilities
2273,Delta Logistics,3192.54,2025-01-07,Insurance Premium
646,PQR Ltd,1941.08,2025-05-25,Goods Purchase
2397,JKL Pvt,3565.05,2025-01-17,Professional Fees
811,Nova Supplies,4503.57,2025-03-25,Maintenance
8422,JKL Pvt,6522.26,2025-06-13,Equipment
465,JKL Pvt,5203.25,2024-12-17,Consulting
1541,JKL LLC,,2025-02-15,Office Supplies
7584,LMN Ltd,3349.69,2024-02-23,Equipment
9696,Atlas Materials,5301.07,2025-02-07,Consulting
9414,GHI Inc,8844.77,2025-07-11,Office Supplies
3849,Atlas Materials,4486.59,2024-04-12,Consulting
2279,Pinnacle Ltd,2551.92,2025-08-04,Supplies
1298,ABC Ltd,9574.56,2024-04-27,Software License
9193,ABC Ltd,3470.62,2025-03-23,Equipment
1758,Bright Solutions,6540.24,2025-03-19,Utilities
5355,Delta Logistics,6579.4,2024-02-24,Goods Purchase
6194,MNO Inc,3736.75,2024-09-02,Goods Purchase
7642,Nova Supplies,3159.37,2025-10-02,Maintenance
6718,Prime Vendors,6815.33,2025-01-08,Maintenance
6826,Sigma Tech,4601.78,2024-02-02,Catering
6706,IJK Inc,4787.24,2025-08-25,Subscription
459,Zenith Partners,,2025-10-03,Utilities
842,Vanguard Corp,4823.17,2025-10-11,Travel Reimbursement
5400,Nova Supplies,5728.37,2025-02-16,Advertising
9187,Pinnacle Ltd,2794.11,2024-04-22,Maintenance
3295,IJK Inc,3157.78,2024-05-30,Logistics
3848,Bright Solutions,9392.36,2024-10-15,Logistics
656,ABC Corp,1541.65,2024-04-19,Goods Purchase
10111,Nova Supplies,6942.28,2024-05-28,Raw Materials
158,GHI Inc,5355.91,2025-11-13,Goods Purchase
8911,Nova Supplies,3367.25,2024-12-05,Advertising
10094,GHI Inc,4131.73,2024-07-20,Repair & Maintenance
2345,Prime Vendors,2357.09,2024-01-12,Training
6519,RST Pvt,7543.32,2024-12-22,Training
9299,UVW Co,5384.25,2024-09-01,Professional Fees
4714,Delta Logistics,2487.08,2025-06-09,Training
2167,IJK Inc,3872.05,2025-02-15,Consulting
5899,ABC Ltd,6482.39,2025-11-22,Training
2644,JKL LLC,3361.49,2025-08-18,Consulting
1415,IJK Inc,2637.22,2025-09-30,Office Supplies
1353,Nova Supplies,6037.89,2024-09-25,Consulting
5819,ABC Ltd,6243.56,2025-03-12,Repair & Maintenance
9942,MNO Inc,3379.26,2024-09-28,Services
4798,Omega Services,2613.31,2025-04-03,Software License
5379,Quantum Industries,2869.41,2025-09-21,Insurance Premium
10056,Nova Supplies,4944.07,2025-09-11,Subscription
586,Delta Logistics,5550.21,2025-10-29,Training
829,RST Pvt,4922.79,2024-06-10,Professional Fees
8910,Nova Supplies,6989.23,2025-10-06,Professional Fees
8570,PQR Ltd,3506.06,2024-08-14,Goods Purchase
1214,JKL Pvt,6444.89,2025-04-19,Logistics
1903,Atlas Materials,3646.03,2025-04-02,Insurance Premium
1418,Quantum Industries,2544.3,2025-12-14,Travel Reimbursement
4528,Nova Supplies,4864.36,2024-03-27,
5384,Omega Services,5488.23,2024-06-20,Office Supplies
4164,Sigma Tech,3590.02,2025-07-11,Software License
8783,Quantum Industries,,2024-04-20,Office Supplies
8198,Nova Supplies,4139.38,2024-08-28,Training
3374,IJK Inc,2522.93,2025-07-23,Professional Fees
4316,XYZ Pvt,3208.86,2024-01-30,Consulting
4595,GHI Ltd,2853.66,2025-12-20,Advertising
5966,RST Pvt,4611.64,2024-09-11,Travel Reimbursement
6536,LMN Ltd,6438.97,2024-05-09,Maintenance
3487,GHI Inc,6195.31,2024-06-04,Services
1601,JKL LLC,5308.03,2025-03-14,Advertising
1344,Atlas Materials,3706.37,2024-02-25,Raw Materials
9406,GHI Inc,3642.85,2025-03-04,Raw Materials
4363,Omega Services,4079.23,2024-08-02,Insurance Premium
8279,Nova Supplies,5394.26,2025-06-17,Insurance Premium
8136,JKL Pvt,3538.33,2024-09-21,Training
8790,Omega Services,2717.2,2025-08-03,Travel Reimbursement
6190,Bright Solutions,4058.38,2024-05-05,Raw Materials
9926,IJK Inc,2086.36,2025-01-24,Consulting
2877,Pinnacle Ltd,1057.5,2025-01-31,Training
765,GHI Inc,4774.34,2025-05-25,Raw Materials
4352,ABC Corp,4458.52,2025-06-04,Catering
5121,IJK Inc,1841.42,2024-03-26,Travel Reimbursement
7077,GHI Ltd,3411.72,2024-04-23,
607,PQR Ltd,5212.45,2024-07-11,Supplies
5893,Prime Vendors,8735.5,2024-09-04,Utilities
1356,GHI Ltd,1267.9,2024-05-27,Marketing
6861,Delta Logistics,4048.02,2025-07-20,Marketing
8695,IJK Inc,2800.18,2025-03-05,Insurance Premium
3051,JKL Pvt,,2025-06-01,Marketing
9734,Pinnacle Ltd,3968.77,2024-09-11,Advertising
8423,RST Pvt,10864.36,2025-06-07,Professional Fees
119,Nova Supplies,3101.72,2024-03-02,Catering
9948,LMN Ltd,10372.8,2025-07-13,Travel Reimbursement
808,Prime Vendors,3341.77,2025-05-01,Catering
2044,GHI Ltd,3055.37,2025-08-07,Raw Materials
8856,LMN Ltd,7967.17,2025-03-06,Services
4651,DEF Co,4489.49,2024-09-30,Travel Reimbursement
2771,Quantum Industries,4168.53,2025-02-18,Repair & Maintenance
6975,Zenith Partners,2000.89,2025-08-12,
10038,DEF Inc,,2025-12-19,Marketing
4664,RST Pvt,8625.96,2025-11-20,Logistics
9434,Bright Solutions,1460.64,2025-04-07,Supplies
3940,Quantum Industries,2514.76,2024-06-25,Software License
8043,JKL Pvt,6084.86,2025-08-15,Maintenance
3138,IJK Inc,1124.01,2025-12-13,Marketing
2413,Atlas Materials,4259.84,2025-03-31,Equipment
8591,GHI Ltd,3542.15,2025-12-01,Catering
6603,Prime Vendors,5110.19,2024-02-27,Travel Reimbursement
1717,Bright Solutions,3419.21,2025-04-10,Subscription
7201,Atlas Materials,5105.11,2025-05-25,Insurance Premium
3194,JKL LLC,2973.05,2024-06-17,Services
8487,ABC Ltd,4187.29,2024-08-17,Raw Materials
2506,Omega Services,1727.16,2025-07-15,Repair & Maintenance
7452,IJK Inc,3947.62,2024-03-18,Advertising
2508,RST Pvt,4757.75,2025-09-23,Travel Reimbursement
2275,RST Pvt,9865.9,2025-09-25,Office Supplies
1896,Atlas Materials,3338.49,2024-08-13,Maintenance
8486,JKL Pvt,6754.08,2025-06-08,Logistics
5137,Omega Services,4025.08,2024-10-18,Consulting
8705,Quantum Industries,3764.4,2024-12-14,Repair & Maintenance
5039,Omega Services,1594.25,2024-02-16,Insurance Premium
9824,Atlas Materials,3038.48,2024-02-23,Catering
488,Bright Solutions,9043.59,2025-05-23,Utilities
8220,Quantum Industries,2535.85,2025-08-30,Insurance Premium
1277,UVW Co,1419.22,2025-07-26,Office Supplies
6140,RST Pvt,5230.31,2025-01-30,Subscription
2952,GHI Inc,7338.72,2024-03-05,Subscription
7757,GHI Inc,5535.76,2025-07-07,Office Supplies
4854,Atlas Materials,2093.68,2024-02-25,Repair & Maintenance
7459,RST Pvt,4400.08,2024-01-20,Goods Purchase
1393,Zenith Partners,3112.79,2025-08-12,Services
6891,Delta Logistics,3953.93,2024-07-25,Equipment
2245,Zenith Partners,3051.93,2024-12-04,Supplies
5771,LMN Ltd,10396.28,2025-01-28,Supplies
1324,Pinnacle Ltd,3041.74,2024-02-23,Insurance Premium
4211,JKL Pvt,8835.98,2024-04-15,Subscription
8714,RST Pvt,8239.78,2025-02-06,Training
7004,Nova Supplies,7710.36,2024-10-19,Maintenance
9436,Vanguard Corp,5850.89,2025-08-15,Maintenance
8277,Prime Vendors,3668.71,2025-09-22,Insurance Premium
9243,ABC Ltd,3176.03,2025-07-01,Repair & Maintenance
8357,Quantum Industries,3912.82,2025-01-22,Logistics
7556,ABC Corp,3419.46,2025-04-25,Office Supplies
8060,JKL Pvt,,2024-05-09,Services
8158,Nova Supplies,4044.83,2024-06-13,Consulting
7308,DEF Inc,21.6,2024-03-01,Maintenance
1604,GHI Ltd,4110.12,2024-01-03,Marketing
1729,Prime Vendors,7055.56,2024-11-16,Training
6268,GHI Inc,7329.65,2024-04-24,Supplies
7156,Zenith Partners,2835.45,2024-11-21,Professional Fees
1960,Quantum Industries,1978.14,2025-12-22,Software License
3815,DEF Inc,5617.94,2025-06-30,Marketing
4838,DEF Co,5072.14,2024-01-11,Services
27,LMN Ltd,4529.01,2025-05-12,Maintenance
2820,Atlas Materials,5676.1,2024-04-28,Insurance Premium
6468,Nova Supplies,8711.53,2025-12-26,Insurance Premium
7499,Bright Solutions,9693.36,2025-02-27,Equipment
8669,Delta Logistics,4964.3,2024-05-16,Subscription
8700,Nova Supplies,8586.07,2024-07-18,Catering
2511,UVW Co,5071.86,2024-02-08,Software License
9343,JKL LLC,5318.92,2025-06-06,Raw Materials
2528,RST Pvt,12957.14,2024-11-13,Insurance Premium
4870,Nova Supplies,6731.62,2025-05-12,Advertising
7208,GHI Inc,11318.64,2025-03-14,Subscription
3699,Sigma Tech,3384.32,2025-11-10,Travel Reimbursement
1040,Quantum Industries,2803.0,2024-01-17,Subscription
6650,JKL Pvt,7397.77,2025-10-08,Logistics
5635,Nova Supplies,8206.89,2024-02-22,Training
4351,LMN Ltd,6081.0,2025-11-09,Utilities
5653,LMN Ltd,5423.4,2025-02-01,Advertising
8446,Prime Vendors,1952.3,2025-10-03,Services
7152,GHI Inc,,2025-09-11,Utilities
3145,Bright Solutions,7626.32,2025-06-27,Maintenance
7893,JKL LLC,8350.51,2025-11-01,Catering
5185,Nova Supplies,5928.67,2025-05-28,Supplies
618,MNO Inc,3098.18,2025-08-10,Subscription
5271,OPQ Corp,2816.84,2024-04-25,Maintenance
4910,Atlas Materials,2183.39,2024-10-15,Training
4643,JKL LLC,4154.73,2025-10-29,Marketing
8420,IJK Inc,,2024-09-20,Repair & Maintenance
6137,PQR Ltd,3444.05,2025-12-29,Utilities
5149,GHI Ltd,1677.13,2025-03-10,Advertising
4127,RST Pvt,6102.65,2024-10-17,Services
6957,LMN Ltd,2250.36,2024-09-14,Catering
9886,Prime Vendors,8325.57,2025-07-28,Logistics
4819,LMN Ltd,5509.81,2024-12-16,Training
6222,DEF Inc,2330.84,2024-05-16,Advertising
2414,Delta Logistics,411.26,2025-02-01,Professional Fees
4301,GHI Inc,5666.61,2025-09-04,Maintenance
3421,JKL Pvt,3225.81,2024-10-21,Supplies
5166,GHI Inc,3697.75,2024-01-04,Insurance Premium
8257,Omega Services,2380.49,2025-08-31,Raw Materials
3578,Bright Solutions,8198.23,2024-02-20,Equipment
9900,Nova Supplies,8235.05,2025-05-01,Subscription
3932,LMN Ltd,7942.76,2025-08-11,Catering
3544,Omega Services,3738.28,2025-02-11,Consulting
9466,JKL Pvt,,2024-11-25,Insurance Premium
707,ABC Ltd,6369.17,2024-03-05,Software License
5501,RST Pvt,8686.37,2025-07-24,Services
6958,UVW Co,5762.59,2025-07-02,Utilities
4615,DEF Co,9277.22,2024-05-11,Marketing
5929,XYZ Pvt,1091.19,2025-06-03,Consulting
4564,IJK Inc,3029.64,2024-03-31,Professional Fees
8362,Nova Supplies,1586.02,2025-10-04,Catering
8143,Quantum Industries,1711.98,2025-10-17,Advertising
2354,JKL LLC,1637.95,2024-06-16,Logistics
8372,RST Pvt,5107.35,2024-01-17,Training
8319,Pinnacle Ltd,2342.31,2024-04-01,Goods Purchase
5402,Omega Services,4509.39,2025-11-20,Travel Reimbursement
9047,Nova Supplies,8971.69,2025-07-07,Office Supplies
2099,Delta Logistics,-234.28,2024-02-17,Travel Reimbursement
5096,JKL Pvt,4711.4,2024-06-16,Consulting
5815,Vanguard Corp,1538.76,2025-10-25,Maintenance
638,Atlas Materials,4015.75,2025-07-29,Maintenance
9449,GHI Inc,3186.01,2024-03-08,Equipment
5172,Zenith Partners,2034.0,2025-04-21,Goods Purchase
7376,Quantum Industries,2195.88,2024-06-29,Goods Purchase
6303,DEF Co,5296.43,2024-07-16,Goods Purchase
2077,IJK Inc,3310.01,2024-04-10,Professional Fees
3984,JKL Pvt,4134.98,2024-06-08,Goods Purchase
8933,XYZ Pvt,815.84,2024-07-22,Utilities
1438,ABC Corp,4021.97,2025-05-27,Office Supplies
6019,JKL Pvt,5849.26,2024-03-04,Travel Reimbursement
9918,JKL Pvt,5093.11,2024-01-23,Advertising
8386,GHI Ltd,2812.69,2024-05-20,Goods Purchase
1431,GHI Inc,7634.74,2025-03-10,Supplies
2352,Omega Services,3974.37,2024-11-27,Repair & Maintenance
7817,Delta Logistics,5166.85,2024-12-14,Repair & Maintenance
2545,RST Pvt,8537.16,2025-09-10,Subscription
4121,Atlas Materials,5378.72,2025-07-22,Equipment
5996,IJK Inc,4890.76,2025-01-31,Professional Fees
1060,Prime Vendors,5912.04,2024-08-20,Subscription
796,Bright Solutions,9330.29,2024-10-05,Catering
911,IJK Inc,4188.85,2025-07-17,Insurance Premium
2444,IJK Inc,4880.92,2024-10-01,Software License
8919,IJK Inc,3805.93,2025-02-25,Training
8667,Vanguard Corp,1767.55,2024-06-30,Logistics
4457,JKL Pvt,5398.49,2024-02-16,Training
3858,LMN Ltd,2028.84,2025-08-13,Travel Reimbursement
9916,DEF Inc,2975.04,2024-11-03,Repair & Maintenance
3035,GHI Inc,4577.71,2024-05-24,Travel Reimbursement
4770,Pinnacle Ltd,3227.96,2024-09-01,Office Supplies
5488,JKL Pvt,2078.38,2024-10-29,Equipment
8778,Quantum Industries,3974.7,2025-08-31,Logistics
1089,GHI Ltd,3348.16,2024-04-06,Catering
7212,GHI Inc,4979.53,2025-11-05,Equipment
3260,LMN Ltd,10780.98,2025-08-03,Raw Materials
3188,IJK Inc,4029.0,2024-03-04,Services
9763,ABC Ltd,7630.24,2025-06-24,Catering
6488,DEF Co,4982.38,2024-11-11,Equipment
3077,Apex Trading,4788.12,2024-08-21,Travel Reimbursement
3787,Sigma Tech,5097.98,2024-12-29,Logistics
9019,Delta Logistics,3900.24,2025-01-03,Goods Purchase
1086,XYZ Ltd,1775.45,2024-09-22,Supplies
6584,Prime Vendors,,2024-05-17,Advertising
592,MNO Inc,6788.11,2024-09-21,Professional Fees
6473,JKL Pvt,5521.81,2024-08-02,Catering
7486,RST Inc,3703.71,2025-11-19,Supplies
182,Atlas Materials,3948.56,2025-07-21,Maintenance
1450,JKL Pvt,8303.56,2024-04-09,Equipment
2055,Prime Vendors,7121.77,2025-06-07,Utilities
1381,Prime Vendors,4461.77,2024-01-24,Repair & Maintenance
201,Nova Supplies,6182.27,2025-11-22,Professional Fees
7572,PQR Ltd,3976.22,2024-11-03,Goods Purchase
8986,Nova Supplies,9627.13,2024-10-23,Equipment
6169,JKL Pvt,6738.2,2024-05-19,Insurance Premium
9189,XYZ Ltd,1605.4,2024-07-01,Maintenance
6809,ABC Ltd,7454.74,2025-07-19,Equipment
6226,PQR Ltd,3989.36,2024-11-14,Training
207,Omega Services,1982.38,2024-10-06,Maintenance
8647,DEF Inc,3587.3,2025-12-10,Raw Materials
5060,Omega Services,3128.41,2024-12-17,Training
608,DEF Co,6544.45,2024-08-21,Logistics
4980,LMN Ltd,2605.75,2025-10-02,Catering
4533,Delta Logistics,5118.47,2024-03-14,Marketing
4479,Delta Logistics,3487.08,2024-01-15,Consulting
2519,JKL LLC,2754.65,2025-02-13,Raw Materials
6948,Delta Logistics,7228.57,2024-03-22,Utilities
1569,IJK Inc,5001.43,2025-07-27,Office Supplies
9750,ABC Ltd,5018.12,2024-08-06,Travel Reimbursement
1622,Delta Logistics,4370.6,2025-03-09,Supplies
8403,Sigma Tech,1991.45,2025-07-06,Logistics
1707,ABC Ltd,6063.12,2024-11-22,Goods Purchase
7327,Zenith Partners,2468.79,2024-10-26,Services
8654,Zenith Partners,1845.36,2024-08-26,Maintenance
3154,PQR Ltd,3653.06,2024-06-21,Travel Reimbursement
2819,ABC Ltd,6274.9,2024-08-25,Equipment
3360,Nova Supplies,4710.12,2024-06-15,Insurance Premium
2934,Omega Services,2065.14,2024-06-30,Subscription
1433,GHI Ltd,3916.27,2024-06-20,Subscription
3620,XYZ Ltd,2195.79,2024-07-09,Utilities
1892,Sigma Tech,6633.72,2024-08-15,Equipment
6358,IJK Inc,2841.98,2024-11-12,Subscription
8752,Omega Services,4868.68,2025-04-12,Marketing
9288,XYZ Pvt,4543.99,2024-03-18,Advertising
575,RST Pvt,7668.12,2024-02-21,Office Supplies
7659,Atlas Materials,3073.89,2025-04-07,Goods Purchase
4786,Bright Solutions,8377.91,2024-11-29,Professional Fees
6178,Nova Supplies,8011.17,2025-11-08,Utilities
4001,UVW Co,5487.78,2024-11-11,Subscription
3631,Nova Supplies,6783.01,2025-03-04,Equipment
740,DEF Co,9159.13,2025-11-02,Advertising
1760,Quantum Industries,2756.14,2025-09-30,Professional Fees
6100,Omega Services,2151.24,2025-08-01,Training
2776,Omega Services,3562.88,2024-08-23,Professional Fees
4028,ABC Ltd,4016.49,2025-04-15,Consulting
1230,RST Pvt,9194.67,2024-06-05,Utilities
10195,DEF Co,136384.35,2025-01-27,Services
8493,Zenith Partners,1762.55,2024-11-21,Logistics
2179,Quantum Industries,3237.19,2025-09-13,Repair & Maintenance
9258,OPQ Corp,762.78,2025-05-26,Travel Reimbursement
9883,Atlas Materials,5815.18,2025-04-28,Training
2942,IJK Inc,3027.77,2025-02-13,Professional Fees
7917,XYZ Pvt,2204.08,2024-02-07,Insurance Premium
4310,Sigma Tech,7625.97,2024-11-06,Utilities
7941,Nova Supplies,5709.14,2025-02-12,Equipment
2119,Nova Supplies,6322.01,2024-11-11,Supplies
3905,Quantum Industries,2733.96,2025-02-06,Training
4826,Atlas Materials,4507.94,2025-02-19,Travel Reimbursement
9519,Quantum Industries,2932.25,2025-05-21,Consulting
2635,Zenith Partners,2729.67,2024-11-02,Raw Materials
7595,Prime Vendors,4693.97,2024-08-11,Utilities
1663,IJK Inc,2541.32,2024-05-08,Utilities
8374,LMN Ltd,1646.84,2025-08-06,Services
5063,Zenith Partners,22.09,2025-10-14,Repair & Maintenance
2258,XYZ Ltd,3750.07,2024-06-05,Insurance Premium
7320,Quantum Industries,4762.37,2024-09-11,Supplies
10147,GHI Ltd,4579.91,2024-05-02,Travel Reimbursement
7103,GHI Ltd,,2025-10-27,Raw Materials
5278,Sigma Tech,4951.34,2024-05-13,Services
8973,Prime Vendors,6304.29,2025-10-03,Marketing
9880,ABC Corp,1426.65,2024-07-02,Catering
5175,Atlas Materials,4480.05,2025-10-28,Subscription
438,RST Pvt,5530.66,2025-04-06,Catering
9590,Nova Supplies,3041.56,2025-05-07,Advertising
4107,JKL Pvt,7163.1,2024-10-07,Professional Fees
10055,Bright Solutions,8158.43,2025-07-07,Services
712,IJK Inc,1769.31,2025-02-19,Office Supplies
736,Delta Logistics,3059.61,2024-06-14,Consulting
5727,Omega Services,6171.85,2024-05-19,Subscription
6287,ABC Ltd,2325.16,2025-01-08,Raw Materials
5157,Prime Vendors,2754.06,2025-09-15,Professional Fees
10122,IJK Inc,2772.73,2025-08-07,Repair & Maintenance
6777,IJK Inc,4603.87,2024-12-18,Equipment
26,Delta Logistics,5250.24,2024-03-01,Logistics
5787,Prime Vendors,5425.75,2025-08-21,Consulting
6244,PQR Ltd,5669.22,2025-02-11,Logistics
8624,JKL Pvt,5214.13,2025-07-18,Consulting
4051,GHI Ltd,2569.19,2024-09-06,Equipment
3375,Omega Services,5024.59,2025-11-13,Professional Fees
1857,Pinnacle Ltd,1955.68,2025-01-12,Services
2505,ABC Ltd,6824.34,2025-03-24,Subscription
2424,Zenith Partners,4641.23,2024-05-20,Consulting
1136,Nova Supplies,3783.42,2024-11-20,Travel Reimbursement
3435,Zenith Partners,3822.68,2025-10-07,Supplies
6483,Nova Supplies,8318.89,2024-01-21,Training
9417,Prime Vendors,6472.39,2024-08-30,Logistics
1305,ABC Ltd,3876.22,2025-08-22,Advertising
2465,Zenith Partners,2340.19,2025-11-18,Training
752,Bright Solutions,7488.03,2024-08-13,Logistics
7132,JKL LLC,4160.05,2025-04-03,Catering
7665,JKL LLC,3145.99,2024-08-17,Supplies
3088,Zenith Partners,363.62,2025-11-13,Marketing
8728,JKL Pvt,2567.18,2025-10-08,Office Supplies
5542,JKL Pvt,4480.41,2025-02-20,Advertising
9217,Omega Services,4631.18,2025-10-24,Travel Reimbursement
3822,GHI Ltd,2848.67,2025-03-05,Equipment
7363,IJK Inc,3688.67,2025-08-06,Subscription
7639,ABC Ltd,5944.85,2024-01-22,Logistics
5768,Quantum Industries,4436.86,2024-08-03,Advertising
6763,Nova Supplies,3536.14,2025-09-23,Utilities
754,Sigma Tech,4593.39,2024-12-16,Equipment
8103,XYZ Pvt,528.39,2025-06-05,Equipment
5128,Quantum Industries,1202.9,2024-04-03,Services
780,MNO Inc,7544.0,2024-08-28,Software License
9756,Nova Supplies,5170.15,2024-08-12,Goods Purchase
405,Delta Logistics,-856.77,2024-09-05,Repair & Maintenance
2900,Zenith Partners,5677.12,2025-03-26,Software License
2978,Omega Services,6921.92,2024-11-14,Travel Reimbursement
2984,Vanguard Corp,10066.56,2024-10-06,Utilities
5650,IJK Inc,3785.83,2025-10-25,Professional Fees
2649,IJK Inc,911.27,2024-02-15,Raw Materials
2907,Omega Services,3161.15,2024-06-25,Services
4158,Nova Supplies,8711.97,2024-06-28,Equipment
8963,Quantum Industries,2536.74,2025-07-11,Training
4024,Delta Logistics,7700.35,2024-05-11,Repair & Maintenance
906,JKL Pvt,2881.51,2025-09-30,Office Supplies
6924,LMN Ltd,8388.68,2024-08-26,Office Supplies
496,RST Pvt,12276.75,2025-07-31,Training
3266,ABC Ltd,880.38,2024-11-01,Maintenance
7063,JKL LLC,8573.39,2024-01-22,Equipment
7416,GHI Inc,12079.49,2024-07-09,Supplies
7863,Atlas Materials,3521.93,2025-02-21,Equipment
4391,Atlas Materials,3962.35,2025-03-22,Catering
7923,Nova Supplies,8289.32,2024-04-04,Repair & Maintenance
8511,DEF Inc,6331.96,2025-10-29,Utilities
9929,GHI Inc,6172.25,2024-08-24,Services
4984,Atlas Materials,6038.1,2024-09-03,Utilities
5903,IJK Inc,4632.05,2024-03-28,Professional Fees
7479,RST Inc,4359.86,2025-03-03,Subscription
915,JKL Pvt,3514.65,2025-02-27,Services
8518,Zenith Partners,3235.65,2025-01-22,Repair & Maintenance
1331,Atlas Materials,4369.56,2024-08-30,Equipment
8435,Quantum Industries,4462.74,2025-06-27,Insurance Premium
1841,Omega Services,5548.59,2025-04-19,Raw Materials
6881,IJK Inc,1960.85,2025-05-10,Insurance Premium
8330,Bright Solutions,9844.34,2025-06-26,Logistics
9729,Atlas Materials,2962.28,2024-06-10,Utilities
289,Nova Supplies,7376.96,2025-09-11,Insurance Premium
146,Prime Vendors,7482.4,2024-02-14,Insurance Premium
7089,JKL LLC,6566.8,2024-02-09,Marketing
1252,RST Inc,1860.32,2025-06-01,Supplies
3386,IJK Inc,2899.47,2024-12-17,Raw Materials
4679,Omega Services,303.16,2024-12-18,Subscription
2305,GHI Ltd,,2024-03-30,Equipment
7926,Atlas Materials,3853.54,2025-12-13,Equipment
3021,DEF Inc,7123.16,2025-09-03,Professional Fees
7670,OPQ Corp,2321.37,2025-08-28,Raw Materials
5458,DEF Co,8580.89,2025-01-22,Supplies
1902,XYZ Pvt,3227.41,2025-05-07,Training
6313,Omega Services,3221.11,2024-04-15,Consulting
2755,ABC Ltd,6774.45,2025-11-14,Professional Fees
8248,Nova Supplies,4495.82,2025-08-09,Consulting
6711,Bright Solutions,,2024-01-28,Equipment
741,GHI Ltd,,2025-05-21,Utilities
8991,Quantum Industries,3479.18,2025-10-27,Software License
4238,GHI Inc,2494.58,2025-04-07,Repair & Maintenance
5912,Delta Logistics,3289.24,2025-05-19,Subscription
8454,RST Pvt,5378.88,2024-02-08,Utilities
1458,Nova Supplies,2406.6,2024-09-29,Subscription
3991,JKL Pvt,7145.53,2025-01-31,Professional Fees
7024,LMN Ltd,10933.91,2024-09-06,Goods Purchase
9348,DEF Inc,4903.38,2024-04-18,Marketing
6684,XYZ Pvt,2716.2,2025-08-24,Subscription
2594,Omega Services,900.53,2024-10-06,Repair & Maintenance
8479,Quantum Industries,1698.67,2025-06-29,Services
2033,GHI Inc,5187.0,2025-08-21,Supplies
2310,RST Pvt,5022.23,2024-07-21,Subscription
7174,Nova Supplies,7525.06,2024-02-26,Utilities
4221,Nova Supplies,8214.18,2025-01-27,Professional Fees
2009,Quantum Industries,3179.68,2025-03-10,Professional Fees
5378,IJK Inc,3350.46,2025-11-24,Utilities
3920,Bright Solutions,,2024-11-18,Insurance Premium
2173,RST Pvt,5589.0,2025-05-13,Training
4270,ABC Corp,3608.4,2025-04-12,Logistics
8477,IJK Inc,1885.42,2024-06-19,Marketing
4233,GHI Ltd,3950.04,2025-03-31,Goods Purchase
8743,XYZ Pvt,2597.19,2025-11-07,Advertising
9508,XYZ Pvt,2472.36,2024-03-20,Insurance Premium
3086,RST Pvt,9048.65,2024-01-25,Travel Reimbursement
2289,RST Pvt,2574.44,2024-05-18,Travel Reimbursement
1886,PQR Ltd,3148.6,2024-07-30,Professional Fees
4882,Atlas Materials,2574.48,2024-09-23,Travel Reimbursement
1633,JKL Pvt,1689.3,2024-01-25,Repair & Maintenance
